# VELOCITY:     AVE_POFV:        ERROR:
BLOCCO 1
     3.55176   0.0676634   0.0846973   0.0115577
     3.79671    0.136461    0.111394   0.0160104
     4.04166   0.0243815    0.043778    0.014495
     4.28661 0.000945019   0.0179317  0.00716117
     4.53156           0   0.0114111  0.00550417
      4.7765           0  0.00354382  0.00224846
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 9
    0.122474   0.0275946   0.0119492  0.00421944
    0.367423    0.125121   0.0589482   0.0109029
    0.612372    0.134193    0.118169   0.0157225
    0.857321    0.259502    0.218992   0.0364123
     1.10227    0.353059     0.30291   0.0436118
     1.34722    0.534881    0.395375   0.0480813
     1.59217    0.545843    0.422907   0.0394728
     1.83712    0.291633    0.397307   0.0268965
     2.08207    0.398609    0.408668    0.024427
     2.32702    0.398609     0.42591   0.0545664
     2.57196    0.369692     0.43662   0.0844924
     2.81691    0.147612    0.314838   0.0410902
     3.06186     0.11945    0.171279   0.0256616
     3.30681   0.0721995    0.122327   0.0230331
     3.55176    0.120584   0.0886848   0.0109397
     3.79671    0.126633    0.113087   0.0143207
     4.04166   0.0359107   0.0429039   0.0129108
     4.28661   0.0213574   0.0183124  0.00637559
     4.53156           0   0.0101432  0.00503651
      4.7765           0  0.00315006  0.00203282
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 10
    0.122474   0.0257045   0.0133248  0.00401545
    0.367423   0.0876978   0.0618232   0.0101846
    0.612372    0.134382    0.119791   0.0142336
    0.857321    0.357973    0.232891    0.035324
     1.10227    0.323008     0.30492   0.0392969
     1.34722    0.532991    0.409137   0.0451997
     1.59217    0.571926    0.437808   0.0382351
     1.83712    0.350035     0.39258   0.0246188
     2.08207    0.351547    0.402956   0.0226424
     2.32702    0.357784    0.419097   0.0495332
     2.57196    0.247595    0.417717   0.0781289
     2.81691    0.193351     0.30269   0.0387355
     3.06186    0.144588     0.16861   0.0232339
     3.30681   0.0928009    0.119375   0.0209182
     3.55176    0.145722   0.0943885   0.0112347
     3.79671   0.0914779    0.110926   0.0130506
     4.04166   0.0226805   0.0408815    0.011777
     4.28661   0.0202234   0.0185035  0.00574089
     4.53156   0.0300516    0.012134  0.00491059
      4.7765 0.000945019  0.00292956  0.00184145
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 11
    0.122474 0.000378008   0.0121478  0.00381901
    0.367423   0.0175774   0.0578008   0.0100216
    0.612372   0.0710654    0.115361   0.0136115
    0.857321    0.404846    0.248523   0.0354031
     1.10227    0.365722    0.310447   0.0361111
     1.34722     0.59952    0.426444   0.0442804
     1.59217    0.515791    0.444898   0.0354103
     1.83712    0.408815    0.394056   0.0224249
     2.08207    0.424503    0.404915   0.0206685
     2.32702    0.261203    0.404743    0.047064
     2.57196      0.2922    0.406307   0.0718547
     2.81691    0.150069    0.288815    0.037617
     3.06186    0.140052    0.166014   0.0212663
     3.30681    0.048763    0.112956   0.0199772
     3.55176    0.180499    0.102217     0.01265
     3.79671   0.0924229    0.109244   0.0119721
     4.04166    0.047818   0.0415121   0.0107233
     4.28661  0.00812717   0.0175602  0.00529592
     4.53156   0.0153093   0.0124227  0.00447265
      4.7765   0.0378008  0.00609967   0.0034552
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 12
    0.122474   0.0177664    0.012616  0.00352935
    0.367423    0.049519   0.0571107   0.0092102
    0.612372   0.0852407    0.112851   0.0127065
    0.857321    0.247217    0.248414    0.032453
     1.10227    0.496891    0.325984   0.0362907
     1.34722    0.459468    0.429196   0.0406758
     1.59217    0.431874    0.443813   0.0324761
     1.83712    0.399743     0.39453   0.0205612
     2.08207    0.450963    0.408752   0.0192991
     2.32702    0.490465    0.411887   0.0436808
     2.57196    0.330568    0.399995   0.0661435
     2.81691    0.162543    0.278292   0.0359238
     3.06186    0.116615    0.161898   0.0198885
     3.30681  0.00869418    0.104267   0.0201133
     3.55176    0.228884    0.112772   0.0153818
     3.79671   0.0665294    0.105685   0.0114914
     4.04166  0.00170103   0.0381945   0.0103301
     4.28661           0   0.0160968  0.00505273
     4.53156           0   0.0113875  0.00421804
      4.7765   0.0378008  0.00874143  0.00405326
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 13
    0.122474  0.00756015   0.0122271  0.00327922
    0.367423   0.0440379   0.0561051  0.00855645
    0.612372     0.26366    0.124452   0.0161801
    0.857321    0.183901    0.243451   0.0303337
     1.10227    0.299193    0.323924   0.0335576
     1.34722    0.476479    0.432833   0.0377092
     1.59217    0.406925    0.440975   0.0301017
     1.83712    0.411083    0.395803   0.0190189
     2.08207    0.569658     0.42113   0.0214189
     2.32702    0.457011    0.415358   0.0404584
     2.57196    0.303729     0.39259   0.0614686
     2.81691    0.186358    0.271221   0.0338494
     3.06186    0.161598    0.161875   0.0183586
     3.30681   0.0695534    0.101597   0.0187425
     3.55176   0.0928009    0.111236   0.0142751
     3.79671   0.0680414    0.102789   0.0109662
     4.04166   0.0200344   0.0367976   0.0096295
     4.28661  0.00415808   0.0151785  0.00474678
     4.53156   0.0189004   0.0119654  0.00393296
      4.7765   0.0378008   0.0109768  0.00431404
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 14
    0.122474  0.00170103   0.0114752  0.00312999
    0.367423   0.0366667   0.0547166  0.00805714
    0.612372     0.23153      0.1321   0.0167348
    0.857321    0.211684    0.241182   0.0282517
     1.10227    0.347956     0.32564   0.0312045
     1.34722    0.484606    0.436531   0.0351965
     1.59217    0.477235    0.443565   0.0280627
     1.83712    0.447372    0.399487   0.0180136
     2.08207    0.383111    0.418414   0.0200604
     2.32702    0.360997    0.411475   0.0377544
     2.57196    0.354949    0.389901   0.0571368
     2.81691    0.225482    0.267953   0.0315889
     3.06186    0.204124    0.164892   0.0172936
     3.30681    0.142698    0.104533   0.0176322
     3.55176   0.0584022    0.107462   0.0137452
     3.79671   0.0240035   0.0971615   0.0115369
     4.04166   0.0349657   0.0366667  0.00894256
     4.28661   0.0171993   0.0153228  0.00440992
     4.53156           0   0.0111107  0.00374375
      4.7765   0.0378008   0.0128928   0.0044109
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 15
    0.122474           0   0.0107102  0.00301337
    0.367423   0.0519761   0.0545339  0.00752207
    0.612372    0.241169    0.139371   0.0171261
    0.857321    0.340963    0.247834   0.0271401
     1.10227    0.302028    0.324066   0.0291639
     1.34722    0.504262    0.441047   0.0331385
     1.59217    0.399365    0.440618   0.0263461
     1.83712    0.446805    0.402641   0.0170867
     2.08207    0.315447     0.41155   0.0198628
     2.32702     0.38708    0.409849   0.0352725
     2.57196    0.340018    0.386576   0.0534244
     2.81691    0.310344    0.270779   0.0296091
     3.06186    0.143643    0.163476   0.0161986
     3.30681    0.109433    0.104859   0.0164598
     3.55176   0.0765466    0.105401   0.0129825
     3.79671           0    0.090684   0.0124541
     4.04166   0.0421479   0.0370322  0.00835385
     4.28661   0.0334537   0.0165315  0.00427837
     4.53156           0     0.01037  0.00356669
      4.7765   0.0378008   0.0145533  0.00441836
     5.02145           0           0           0
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 16
    0.122474   0.0160653   0.0110449  0.00284356
    0.367423    0.135516   0.0595953  0.00858756
    0.612372    0.213007    0.143974   0.0166626
    0.857321    0.321496    0.252438   0.0258314
     1.10227    0.303729    0.322795   0.0273688
     1.34722     0.44775    0.441466     0.03107
     1.59217    0.341341    0.434414   0.0254197
     1.83712    0.536204    0.410989   0.0179424
     2.08207    0.434142    0.412962   0.0186715
     2.32702    0.372905     0.40754   0.0331434
     2.57196    0.306753    0.381587   0.0503177
     2.81691    0.169536    0.264452   0.0284266
     3.06186    0.132303    0.161527   0.0153029
     3.30681    0.139107       0.107   0.0155696
     3.55176   0.0633163    0.102771   0.0124347
     3.79671   0.0825947   0.0901785    0.011686
     4.04166   0.0187114   0.0358871  0.00790982
     4.28661   0.0102062   0.0161362   0.0040292
     4.53156           0  0.00972188  0.00340215
      4.7765   0.0162543   0.0146596  0.00414349
     5.02145   0.0215464  0.00134665  0.00130389
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 17
    0.122474   0.0253265    0.011885  0.00279764
    0.367423   0.0672854   0.0600476  0.00809431
    0.612372    0.210361    0.147879   0.0161336
    0.857321    0.318093      0.2563   0.0245989
     1.10227    0.346822    0.324208   0.0257953
     1.34722     0.44586    0.441724   0.0292434
     1.59217    0.467217    0.436343   0.0239975
     1.83712    0.537149     0.41841   0.0183577
     2.08207    0.421857    0.413485   0.0175805
     2.32702    0.327355    0.402823   0.0315276
     2.57196    0.313179    0.377563   0.0475185
     2.81691    0.140241    0.257145   0.0276775
     3.06186    0.154416    0.161109   0.0144084
     3.30681   0.0438489    0.103285   0.0150904
     3.55176    0.125121    0.104086   0.0117725
     3.79671   0.0447939   0.0875088   0.0112994
     4.04166    0.050275   0.0367335  0.00748968
     4.28661  0.00548111   0.0155094  0.00384062
     4.53156           0  0.00915001  0.00324973
      4.7765   0.0285396   0.0154761  0.00397939
     5.02145  0.00926119  0.00181221  0.00130767
      5.2664           0           0           0
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 18
    0.122474   0.0120962   0.0118967  0.00264224
    0.367423   0.0676634   0.0604707  0.00765568
    0.612372    0.246839    0.153377   0.0161469
    0.857321    0.308265    0.259187   0.0234011
     1.10227    0.310155    0.323428   0.0243741
     1.34722    0.505963    0.445293   0.0278357
     1.59217    0.488575    0.439245   0.0228391
     1.83712    0.418076    0.418391   0.0173378
     2.08207    0.474589    0.416879   0.0169284
     2.32702    0.321685    0.398315   0.0300966
     2.57196    0.315447    0.374112   0.0450037
     2.81691    0.132492     0.25022   0.0269924
     3.06186    0.186925    0.162543   0.0136792
     3.30681   0.0833507    0.102178   0.0142926
     3.55176   0.0723885    0.102325   0.0112494
     3.79671   0.0266495   0.0841277    0.011166
     4.04166   0.0595362   0.0380003  0.00717993
     4.28661   0.0183334   0.0156663  0.00363046
     4.53156  0.00831617  0.00910368  0.00306952
      4.7765  0.00718215   0.0150153  0.00378489
     5.02145   0.0134193  0.00245705  0.00138491
      5.2664  0.00453609 0.000252005 0.000244905
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 19
    0.122474   0.0389348   0.0133198  0.00286083
    0.367423    0.097526    0.062421  0.00749705
    0.612372     0.16311    0.153889   0.0153051
    0.857321    0.352492    0.264098   0.0226789
     1.10227    0.288042    0.321565   0.0231623
     1.34722    0.498214    0.448078   0.0265096
     1.59217    0.343042    0.434182   0.0221912
     1.83712    0.607836    0.428362   0.0190781
     2.08207    0.507097    0.421628   0.0166901
     2.32702    0.279537    0.392064   0.0291546
     2.57196    0.261959    0.368209   0.0430205
     2.81691    0.161409    0.245546   0.0259733
     3.06186    0.163299    0.162583   0.0129593
     3.30681   0.0918559    0.101634   0.0135507
     3.55176   0.0725775    0.100759   0.0107657
     3.79671   0.0421479   0.0819182   0.0107947
     4.04166   0.0593472   0.0391238  0.00688938
     4.28661   0.0162543   0.0156973  0.00343951
     4.53156           0  0.00862454  0.00294513
      4.7765   0.0378008   0.0162145  0.00377089
     5.02145           0  0.00232773  0.00131805
      5.2664           0 0.000238742 0.000232374
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 20
    0.122474   0.0756015   0.0164339  0.00407419
    0.367423    0.098093   0.0642046  0.00733129
    0.612372    0.186736    0.155531   0.0146277
    0.857321    0.388025    0.270294   0.0223754
     1.10227    0.195808    0.315277   0.0228417
     1.34722    0.504073    0.450878   0.0253316
     1.59217    0.383867    0.431666   0.0212238
     1.83712    0.493111      0.4316   0.0183968
     2.08207    0.460791    0.423586   0.0159701
     2.32702    0.361753    0.390548   0.0277363
     2.57196    0.301839    0.364891   0.0409972
     2.81691    0.199399    0.243238   0.0247769
     3.06186   0.0706874    0.157988   0.0131005
     3.30681     0.13098    0.103102   0.0129523
     3.55176    0.106787     0.10106   0.0102317
     3.79671    0.047062   0.0801754   0.0103947
     4.04166   0.0400688    0.039171  0.00654507
     4.28661   0.0192784   0.0158763   0.0032722
     4.53156   0.0158763  0.00898713   0.0028201
      4.7765  0.00264605   0.0155361  0.00364286
     5.02145           0  0.00221134  0.00125727
      5.2664           0 0.000226805 0.000221062
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 21
    0.122474   0.0756015   0.0192514  0.00475565
    0.367423   0.0740895   0.0646753  0.00699728
    0.612372    0.247595    0.159915   0.0145733
    0.857321    0.361753     0.27465   0.0217296
     1.10227    0.243248    0.311847     0.02201
     1.34722     0.43263    0.450009   0.0241402
     1.59217    0.434709    0.431811   0.0202136
     1.83712    0.578352    0.438588   0.0188013
     2.08207    0.385379    0.421767   0.0153129
     2.32702    0.316392    0.387017   0.0266393
     2.57196    0.189193    0.356524   0.0398896
     2.81691    0.213952    0.241844   0.0236363
     3.06186    0.164811    0.158313   0.0124807
     3.30681    0.161787    0.105896   0.0126334
     3.55176    0.097715    0.100901  0.00974568
     3.79671   0.0674744   0.0795706  0.00991734
     4.04166           0   0.0373058  0.00649376
     4.28661   0.0366667   0.0168663  0.00326271
     4.53156  0.00113402  0.00861317  0.00271049
      4.7765           0   0.0147963  0.00354372
     5.02145           0  0.00210604   0.0012018
      5.2664           0 0.000216004 0.000210799
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 22
    0.122474   0.0406358   0.0202234  0.00463775
    0.367423    0.046873   0.0638661  0.00672585
    0.612372    0.254588    0.164219   0.0145324
    0.857321    0.266684    0.274288   0.0207449
     1.10227    0.437544    0.317561   0.0217385
     1.34722    0.378008    0.446736   0.0232637
     1.59217    0.489331    0.434425   0.0194631
     1.83712    0.427716    0.438094   0.0179532
     2.08207    0.377819    0.419769   0.0147465
     2.32702    0.381788    0.386779   0.0254295
     2.57196     0.32452    0.355069   0.0381029
     2.81691    0.203746    0.240112   0.0226252
     3.06186   0.0773026    0.154631   0.0124448
     3.30681    0.158574    0.108291    0.012284
     3.55176    0.123041    0.101907  0.00935451
     3.79671   0.0565121   0.0785225  0.00952177
     4.04166           0     0.03561  0.00641617
     4.28661   0.0164433   0.0168471  0.00311446
     4.53156   0.0213574  0.00919246  0.00264847
      4.7765           0   0.0141237  0.00344587
     5.02145           0  0.00201031  0.00115098
      5.2664           0 0.000206186 0.000201445
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 23
    0.122474   0.0404468   0.0211027  0.00451869
    0.367423   0.0576462   0.0635957  0.00643885
    0.612372    0.255911    0.168205    0.014437
    0.857321     0.24476    0.273004   0.0198827
     1.10227    0.403523    0.321298   0.0211122
     1.34722    0.333592    0.441817   0.0227664
     1.59217    0.464949    0.435752   0.0186621
     1.83712    0.583455    0.444414   0.0182511
     2.08207    0.475534    0.422193   0.0143033
     2.32702    0.312423    0.383546   0.0245285
     2.57196    0.187681    0.347792   0.0371348
     2.81691    0.289554    0.242262   0.0217434
     3.06186    0.209416    0.157013   0.0121295
     3.30681   0.0735225    0.106779   0.0118426
     3.55176    0.050275   0.0996625  0.00921322
     3.79671   0.0597252   0.0777052  0.00914279
     4.04166  0.00226805   0.0341604  0.00629885
     4.28661  0.00359107   0.0162708  0.00303191
     4.53156   0.0342097   0.0102802  0.00274761
      4.7765           0   0.0135097  0.00335032
     5.02145           0  0.00192291  0.00110425
      5.2664           0 0.000197221 0.000192886
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 24
    0.122474   0.0378008   0.0217984  0.00438365
    0.367423   0.0415808   0.0626784  0.00623556
    0.612372     0.27519    0.172663   0.0145073
    0.857321    0.211117    0.270425   0.0192207
     1.10227    0.388781     0.32411   0.0204189
     1.34722    0.408059     0.44041   0.0218612
     1.59217     0.51409    0.439017   0.0181677
     1.83712    0.561719    0.449301   0.0181333
     2.08207    0.413918    0.421849   0.0137115
     2.32702    0.285585    0.379465   0.0238437
     2.57196    0.331702    0.347121   0.0355936
     2.81691    0.324331    0.245681   0.0211046
     3.06186   0.0644503    0.153156   0.0122219
     3.30681   0.0771136    0.105543   0.0114135
     3.55176   0.0716325   0.0984946  0.00890305
     3.79671   0.0274056   0.0756094  0.00899885
     4.04166   0.0102062   0.0331623  0.00611496
     4.28661   0.0296736   0.0168292  0.00295656
     4.53156  0.00812717   0.0101905  0.00263459
      4.7765           0   0.0129468  0.00325767
     5.02145           0  0.00184279  0.00106115
      5.2664           0 0.000189004 0.000185024
     5.51135           0           0           0
      5.7563           0           0           0
     6.00125           0           0           0
      6.2462           0           0           0
     6.49115           0           0           0
      6.7361           0           0           0
     6.98105           0           0           0
     7.22599           0           0           0
BLOCCO 25
